Date,ABBV,BAC,COST,CRM,CVX,HD,JNJ,JPM,KO,LLY,MA,MRK,NFLX,ORCL,PG,TMUS,UNH,V,WMT,XOM
2021-08-27,104.46186065673828,38.63881301879883,430.41973876953125,265.0495910644531,85.87124633789062,294.95147705078125,156.2393341064453,148.2427520751953,49.70887756347656,250.85128784179688,348.5368347167969,68.13845825195312,558.9199829101562,84.96159362792969,130.5251922607422,135.3232421875,396.65594482421875,226.6046142578125,46.485450744628906,49.05603790283203
2021-08-30,105.32669830322266,37.884033203125,435.762451171875,263.49822998046875,85.65359497070312,298.344482421875,156.8988800048828,145.86978149414062,50.18229293823242,253.3236083984375,345.9109802246094,68.31705474853516,566.1799926757812,85.05667877197266,131.09384155273438,134.85382080078125,396.2201843261719,225.18276977539062,46.859825134277344,48.51947021484375
2021-08-31,105.51013946533203,37.96588134765625,435.3419189453125,263.79656982421875,84.24331665039062,297.50537109375,156.42001342773438,145.42428588867188,50.29841613769531,249.4413299560547,339.22894287109375,68.1295394897461,569.1900024414062,84.75238800048828,130.5985565185547,133.9932861328125,394.29736328125,223.10850524902344,46.986732482910156,47.95651626586914
2021-09-01,98.07604217529297,37.456634521484375,436.3262939453125,266.82965087890625,83.32051086425781,296.6894836425781,156.9711456298828,145.2151641845703,50.63784408569336,248.58181762695312,342.5013122558594,68.03129577636719,582.0700073242188,85.53211212158203,131.92848205566406,134.6973876953125,395.3204345703125,224.101806640625,46.88520050048828,47.29681396484375
2021-09-02,97.85765075683594,37.49320602416992,440.5794982910156,262.68280029296875,85.0616226196289,300.447998046875,158.04627990722656,145.887939453125,50.70930480957031,250.67750549316406,334.3790588378906,68.8707504272461,588.5499877929688,85.38948822021484,132.0293426513672,133.12294006347656,401.34466552734375,218.317138671875,47.1326789855957,48.4491081237793
2021-09-03,97.50824737548828,37.52062225341797,442.0896301269531,265.59649658203125,84.87010192871094,302.8315124511719,158.1456298828125,145.0060272216797,50.67356872558594,250.6388397216797,333.3503112792969,68.99577331542969,590.530029296875,85.57967376708984,132.12110900878906,132.99578857421875,400.5395812988281,219.2228240966797,47.35158157348633,48.264381408691406
2021-09-07,95.24565887451172,37.76740264892578,439.2701110839844,263.7369079589844,84.4957504272461,301.5572509765625,155.68821716308594,144.75146484375,49.726741790771484,246.07089233398438,337.7396545410156,67.85267639160156,606.7100219726562,84.3625259399414,131.62576293945312,131.4995880126953,399.00506591796875,220.35252380371094,46.72339630126953,47.982913970947266
2021-09-08,96.40751647949219,37.27383041381836,445.10028076171875,261.16131591796875,83.9124984741211,303.9681701660156,155.3087158203125,144.10595703125,50.39666748046875,246.10952758789062,343.941650390625,67.29901123046875,606.0499877929688,85.07571411132812,132.6255645751953,130.71725463867188,393.4638366699219,223.09873962402344,46.78367233276367,47.5431022644043
2021-09-09,93.70817565917969,37.41094207763672,445.3296203613281,259.291748046875,83.57299041748047,304.1424255371094,151.84840393066406,144.7332763671875,49.896453857421875,231.77793884277344,344.30419921875,65.9237289428711,597.5399780273438,85.14228820800781,132.0660400390625,128.53651428222656,392.6680908203125,221.54058837890625,46.453731536865234,47.578285217285156
2021-09-10,93.1927719116211,36.80767822265625,444.58416748046875,255.77142333984375,83.6339340209961,304.30743408203125,150.85458374023438,143.06947326660156,49.67313766479492,231.29505920410156,340.3655090332031,65.59331512451172,598.719970703125,85.27538299560547,132.19444274902344,127.92045593261719,383.9327392578125,219.02809143066406,46.285579681396484,47.48152542114258
